Index,Date,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,Rented Bike Count
1897,18/02/2018,1,-4.4,33,1.4,2000,-18.2,0.0,0.0,0.0,Winter,No Holiday,Yes,103
1898,18/02/2018,2,-4.7,33,0.1,2000,-18.5,0.0,0.0,0.0,Winter,No Holiday,Yes,86
1899,18/02/2018,3,-4.5,26,0.0,2000,-21.1,0.0,0.0,0.0,Winter,No Holiday,Yes,56
1900,18/02/2018,4,-4.1,27,0.6,2000,-20.3,0.0,0.0,0.0,Winter,No Holiday,Yes,37
1901,18/02/2018,5,-4.0,28,0.5,2000,-19.8,0.0,0.0,0.0,Winter,No Holiday,Yes,22
1902,18/02/2018,6,-4.1,30,1.1,2000,-19.1,0.0,0.0,0.0,Winter,No Holiday,Yes,38
1903,18/02/2018,7,-4.6,31,1.2,2000,-19.2,0.0,0.0,0.0,Winter,No Holiday,Yes,52
1904,18/02/2018,8,-4.8,31,0.8,2000,-19.3,0.02,0.0,0.0,Winter,No Holiday,Yes,92
1905,18/02/2018,9,-4.1,30,0.5,2000,-19.1,0.28,0.0,0.0,Winter,No Holiday,Yes,137
1906,18/02/2018,10,-1.8,23,0.6,2000,-20.2,0.8,0.0,0.0,Winter,No Holiday,Yes,156
1907,18/02/2018,11,0.0,20,0.8,1975,-20.3,1.05,0.0,0.0,Winter,No Holiday,Yes,183
1908,18/02/2018,12,2.2,17,1.0,1979,-20.4,1.75,0.0,0.0,Winter,No Holiday,Yes,263
1909,18/02/2018,13,3.7,17,1.4,2000,-19.1,1.98,0.0,0.0,Winter,No Holiday,Yes,337
1910,18/02/2018,14,4.1,17,1.8,1996,-18.8,1.87,0.0,0.0,Winter,No Holiday,Yes,372
1911,18/02/2018,15,5.0,16,2.0,1970,-18.8,1.42,0.0,0.0,Winter,No Holiday,Yes,440
1912,18/02/2018,16,5.1,16,1.8,1998,-18.7,1.17,0.0,0.0,Winter,No Holiday,Yes,404
1913,18/02/2018,17,4.2,17,2.5,1990,-18.7,0.66,0.0,0.0,Winter,No Holiday,Yes,354
1914,18/02/2018,18,2.8,25,3.0,2000,-15.3,0.22,0.0,0.0,Winter,No Holiday,Yes,310
1915,18/02/2018,19,1.5,30,2.6,2000,-14.2,0.0,0.0,0.0,Winter,No Holiday,Yes,238
1916,18/02/2018,20,0.6,33,1.9,2000,-13.8,0.0,0.0,0.0,Winter,No Holiday,Yes,213
1917,18/02/2018,21,0.2,32,1.1,1951,-14.5,0.0,0.0,0.0,Winter,No Holiday,Yes,226
1918,18/02/2018,22,-0.3,34,1.6,1981,-14.2,0.0,0.0,0.0,Winter,No Holiday,Yes,191
1919,18/02/2018,23,-0.7,37,0.9,1814,-13.6,0.0,0.0,0.0,Winter,No Holiday,Yes,153
1920,19/02/2018,0,-1.1,39,1.7,1832,-13.3,0.0,0.0,0.0,Winter,No Holiday,Yes,148
1921,19/02/2018,1,-1.4,42,1.1,1805,-12.6,0.0,0.0,0.0,Winter,No Holiday,Yes,101
1922,19/02/2018,2,-1.4,41,1.1,1582,-12.9,0.0,0.0,0.0,Winter,No Holiday,Yes,59
1923,19/02/2018,3,-1.4,41,1.6,1870,-12.9,0.0,0.0,0.0,Winter,No Holiday,Yes,42
1924,19/02/2018,4,-1.9,44,0.7,1907,-12.5,0.0,0.0,0.0,Winter,No Holiday,Yes,50
1925,19/02/2018,5,-1.8,44,0.5,1862,-12.4,0.0,0.0,0.0,Winter,No Holiday,Yes,59
1926,19/02/2018,6,-1.4,46,0.3,1651,-11.5,0.0,0.0,0.0,Winter,No Holiday,Yes,139
1927,19/02/2018,7,-0.9,45,0.9,1820,-11.3,0.0,0.0,0.0,Winter,No Holiday,Yes,349
1928,19/02/2018,8,-1.2,51,0.8,1800,-10.0,0.05,0.0,0.0,Winter,No Holiday,Yes,646
1929,19/02/2018,9,-0.6,43,0.5,1596,-11.6,0.52,0.0,0.0,Winter,No Holiday,Yes,347
1930,19/02/2018,10,2.6,45,1.2,1230,-8.1,1.17,0.0,0.0,Winter,No Holiday,Yes,235
1931,19/02/2018,11,4.3,44,2.3,1091,-6.9,1.77,0.0,0.0,Winter,No Holiday,Yes,314
1932,19/02/2018,12,4.7,43,2.1,1131,-6.8,1.38,0.0,0.0,Winter,No Holiday,Yes,361
1933,19/02/2018,13,5.1,41,1.8,1097,-7.0,1.03,0.0,0.0,Winter,No Holiday,Yes,332
1934,19/02/2018,14,5.6,38,1.6,1087,-7.6,1.1,0.0,0.0,Winter,No Holiday,Yes,373
1935,19/02/2018,15,6.3,35,2.6,991,-8.0,1.2,0.0,0.0,Winter,No Holiday,Yes,392
1936,19/02/2018,16,6.3,35,2.9,1117,-8.0,1.1,0.0,0.0,Winter,No Holiday,Yes,403
1937,19/02/2018,17,5.7,36,3.0,1073,-8.2,0.57,0.0,0.0,Winter,No Holiday,Yes,522
1938,19/02/2018,18,4.7,43,2.4,938,-6.8,0.19,0.0,0.0,Winter,No Holiday,Yes,819
1939,19/02/2018,19,3.6,55,1.6,728,-4.6,0.0,0.0,0.0,Winter,No Holiday,Yes,533
1940,19/02/2018,20,2.4,60,1.9,661,-4.5,0.0,0.0,0.0,Winter,No Holiday,Yes,417
1941,19/02/2018,21,1.8,63,1.2,604,-4.5,0.0,0.0,0.0,Winter,No Holiday,Yes,388
1942,19/02/2018,22,1.0,69,0.7,525,-4.0,0.0,0.0,0.0,Winter,No Holiday,Yes,357
1943,19/02/2018,23,0.5,73,1.5,465,-3.7,0.0,0.0,0.0,Winter,No Holiday,Yes,218
1944,20/02/2018,0,0.0,75,2.3,394,-3.9,0.0,0.0,0.0,Winter,No Holiday,Yes,177
1945,20/02/2018,1,-0.5,76,1.6,402,-4.2,0.0,0.0,0.0,Winter,No Holiday,Yes,172
1946,20/02/2018,2,-0.8,76,0.8,421,-4.5,0.0,0.0,0.0,Winter,No Holiday,Yes,115
1947,20/02/2018,3,-1.3,80,0.7,392,-4.3,0.0,0.0,0.0,Winter,No Holiday,Yes,63
1948,20/02/2018,4,-1.6,83,0.6,368,-4.1,0.0,0.0,0.0,Winter,No Holiday,Yes,64
1949,20/02/2018,5,-1.8,82,1.3,375,-4.4,0.0,0.0,0.0,Winter,No Holiday,Yes,79
1950,20/02/2018,6,-2.1,82,1.8,381,-4.7,0.0,0.0,0.0,Winter,No Holiday,Yes,164
1951,20/02/2018,7,-2.2,76,1.9,527,-5.8,0.0,0.0,0.0,Winter,No Holiday,Yes,404
1952,20/02/2018,8,-2.1,71,1.7,610,-6.6,0.06,0.0,0.0,Winter,No Holiday,Yes,727
1953,20/02/2018,9,-1.4,56,1.4,709,-9.0,0.54,0.0,0.0,Winter,No Holiday,Yes,384
1954,20/02/2018,10,1.1,38,3.1,1184,-11.6,1.13,0.0,0.0,Winter,No Holiday,Yes,265
1955,20/02/2018,11,2.8,35,3.9,1265,-11.1,1.71,0.0,0.0,Winter,No Holiday,Yes,322
1956,20/02/2018,12,4.0,23,3.5,1785,-15.3,2.03,0.0,0.0,Winter,No Holiday,Yes,356
1957,20/02/2018,13,4.2,22,3.9,1812,-15.6,2.21,0.0,0.0,Winter,No Holiday,Yes,370
1958,20/02/2018,14,5.0,20,3.7,1866,-16.1,2.12,0.0,0.0,Winter,No Holiday,Yes,335
1959,20/02/2018,15,5.4,18,3.7,1940,-17.0,1.82,0.0,0.0,Winter,No Holiday,Yes,431
1960,20/02/2018,16,5.1,17,3.4,2000,-18.0,1.2,0.0,0.0,Winter,No Holiday,Yes,393
1961,20/02/2018,17,3.9,19,3.6,2000,-17.6,0.58,0.0,0.0,Winter,No Holiday,Yes,514
1962,20/02/2018,18,3.2,20,2.9,2000,-17.6,0.16,0.0,0.0,Winter,No Holiday,Yes,764
1963,20/02/2018,19,2.5,21,2.2,2000,-17.6,0.0,0.0,0.0,Winter,No Holiday,Yes,522
1964,20/02/2018,20,1.8,19,3.1,2000,-19.4,0.0,0.0,0.0,Winter,No Holiday,Yes,358
1965,20/02/2018,21,1.1,21,1.6,2000,-18.8,0.0,0.0,0.0,Winter,No Holiday,Yes,415
1966,20/02/2018,22,0.5,22,2.9,2000,-18.8,0.0,0.0,0.0,Winter,No Holiday,Yes,319
1967,20/02/2018,23,-0.5,26,3.3,2000,-17.7,0.0,0.0,0.0,Winter,No Holiday,Yes,242
1968,21/02/2018,0,-1.4,28,3.4,1990,-17.6,0.0,0.0,0.0,Winter,No Holiday,Yes,171
1969,21/02/2018,1,-2.2,31,1.1,1970,-17.0,0.0,0.0,0.0,Winter,No Holiday,Yes,162
1970,21/02/2018,2,-2.9,31,1.6,1931,-17.7,0.0,0.0,0.0,Winter,No Holiday,Yes,105
1971,21/02/2018,3,-3.4,32,0.9,1977,-17.7,0.0,0.0,0.0,Winter,No Holiday,Yes,59
1972,21/02/2018,4,-3.8,32,1.1,2000,-18.1,0.0,0.0,0.0,Winter,No Holiday,Yes,50
1973,21/02/2018,5,-4.0,35,1.8,2000,-17.2,0.0,0.0,0.0,Winter,No Holiday,Yes,63
1974,21/02/2018,6,-4.0,34,3.4,2000,-17.5,0.0,0.0,0.0,Winter,No Holiday,Yes,159
1975,21/02/2018,7,-4.1,35,3.5,1980,-17.3,0.0,0.0,0.0,Winter,No Holiday,Yes,385
1976,21/02/2018,8,-4.3,36,1.9,1955,-17.1,0.06,0.0,0.0,Winter,No Holiday,Yes,718
1977,21/02/2018,9,-3.8,28,1.7,1904,-19.6,0.63,0.0,0.0,Winter,No Holiday,Yes,373
1978,21/02/2018,10,-1.8,25,2.6,1913,-19.2,1.17,0.0,0.0,Winter,No Holiday,Yes,244
1979,21/02/2018,11,0.2,22,2.2,1907,-19.0,1.57,0.0,0.0,Winter,No Holiday,Yes,276
1980,21/02/2018,12,2.2,17,2.0,1824,-20.4,1.99,0.0,0.0,Winter,No Holiday,Yes,351
1981,21/02/2018,13,2.9,14,3.3,2000,-22.0,2.14,0.0,0.0,Winter,No Holiday,Yes,299
1982,21/02/2018,14,3.3,14,2.9,1985,-21.7,2.49,0.0,0.0,Winter,No Holiday,Yes,365
1983,21/02/2018,15,4.2,15,2.7,1995,-20.2,2.21,0.0,0.0,Winter,No Holiday,Yes,366
1984,21/02/2018,16,3.7,14,3.9,2000,-21.4,1.71,0.0,0.0,Winter,No Holiday,Yes,409
1985,21/02/2018,17,3.1,14,3.7,2000,-21.9,1.0,0.0,0.0,Winter,No Holiday,Yes,469
1986,21/02/2018,18,1.8,16,3.4,2000,-21.4,0.31,0.0,0.0,Winter,No Holiday,Yes,784
1987,21/02/2018,19,-0.1,39,2.8,2000,-12.4,0.0,0.0,0.0,Winter,No Holiday,Yes,460
1988,21/02/2018,20,-1.1,43,1.5,2000,-12.1,0.0,0.0,0.0,Winter,No Holiday,Yes,356
1989,21/02/2018,21,-1.6,52,2.2,2000,-10.1,0.0,0.0,0.0,Winter,No Holiday,Yes,345
1990,21/02/2018,22,-2.2,55,1.4,2000,-10.0,0.0,0.0,0.0,Winter,No Holiday,Yes,299
1991,21/02/2018,23,-2.7,58,1.1,2000,-9.8,0.0,0.0,0.0,Winter,No Holiday,Yes,223
1992,22/02/2018,0,-2.7,58,1.7,2000,-9.8,0.0,0.0,0.0,Winter,No Holiday,Yes,195
1993,22/02/2018,1,-2.2,58,1.0,2000,-9.3,0.0,0.0,0.0,Winter,No Holiday,Yes,190
1994,22/02/2018,2,-2.9,57,0.0,1985,-10.2,0.0,0.0,0.0,Winter,No Holiday,Yes,116
1995,22/02/2018,3,-2.8,57,0.5,1995,-10.1,0.0,0.0,0.0,Winter,No Holiday,Yes,71
1996,22/02/2018,4,-2.4,58,0.3,2000,-9.5,0.0,0.0,0.0,Winter,No Holiday,Yes,66
1997,22/02/2018,5,-2.4,59,1.1,1984,-9.3,0.0,0.0,0.0,Winter,No Holiday,Yes,75
1998,22/02/2018,6,-3.0,62,0.8,1996,-9.2,0.0,0.0,0.0,Winter,No Holiday,Yes,151
1999,22/02/2018,7,-3.7,64,0.7,1891,-9.5,0.0,0.0,0.0,Winter,No Holiday,Yes,373
2000,22/02/2018,8,-3.6,63,0.9,1473,-9.6,0.07,0.0,0.0,Winter,No Holiday,Yes,783
2001,22/02/2018,9,-1.9,51,0.9,1654,-10.7,0.58,0.0,0.0,Winter,No Holiday,Yes,383
2002,22/02/2018,10,0.9,44,1.1,1826,-10.0,1.16,0.0,0.0,Winter,No Holiday,Yes,259
2003,22/02/2018,11,2.7,44,0.9,1761,-8.3,1.45,0.0,0.0,Winter,No Holiday,Yes,308
2004,22/02/2018,12,4.8,47,2.6,1373,-5.5,1.72,0.0,0.0,Winter,No Holiday,Yes,352
2005,22/02/2018,13,4.5,51,3.8,1108,-4.7,1.08,0.0,0.0,Winter,No Holiday,Yes,316
2006,22/02/2018,14,4.8,50,4.3,1168,-4.7,1.01,0.0,0.0,Winter,No Holiday,Yes,331
2007,22/02/2018,15,5.0,49,4.4,1138,-4.8,0.96,0.0,0.0,Winter,No Holiday,Yes,356
2008,22/02/2018,16,5.0,50,4.3,1121,-4.5,0.74,0.0,0.0,Winter,No Holiday,Yes,404
2009,22/02/2018,17,4.6,52,3.9,1059,-4.4,0.5,0.0,0.0,Winter,No Holiday,Yes,465
2010,22/02/2018,18,3.9,56,4.0,1004,-4.0,0.18,0.0,0.0,Winter,No Holiday,Yes,730
2011,22/02/2018,19,3.5,60,2.7,936,-3.5,0.0,0.0,0.0,Winter,No Holiday,Yes,499
2012,22/02/2018,20,3.0,62,2.4,975,-3.5,0.0,0.0,0.0,Winter,No Holiday,Yes,348
2013,22/02/2018,21,2.9,64,2.5,1154,-3.2,0.0,0.0,0.0,Winter,No Holiday,Yes,393
2014,22/02/2018,22,2.9,65,2.3,1150,-3.0,0.0,0.0,0.0,Winter,No Holiday,Yes,346
2015,22/02/2018,23,2.9,63,2.6,1253,-3.4,0.0,0.0,0.0,Winter,No Holiday,Yes,202
2016,23/02/2018,0,1.7,86,2.7,54,-0.3,0.0,0.4,0.4,Winter,No Holiday,Yes,42
2017,23/02/2018,1,0.6,96,2.1,118,0.0,0.0,0.0,4.0,Winter,No Holiday,Yes,55
2018,23/02/2018,2,0.7,97,1.4,197,0.2,0.0,0.0,4.1,Winter,No Holiday,Yes,62
2019,23/02/2018,3,0.9,97,1.2,243,0.4,0.0,3.7,4.1,Winter,No Holiday,Yes,32
2020,23/02/2018,4,1.1,96,2.5,241,0.5,0.0,0.0,3.9,Winter,No Holiday,Yes,36
2021,23/02/2018,5,1.0,91,0.7,257,-0.3,0.0,0.0,3.8,Winter,No Holiday,Yes,39
2022,23/02/2018,6,0.4,95,0.3,197,-0.3,0.0,0.0,3.8,Winter,No Holiday,Yes,63
2023,23/02/2018,7,-0.1,97,0.5,179,-0.5,0.0,0.0,3.8,Winter,No Holiday,Yes,174
2024,23/02/2018,8,-0.2,97,0.4,197,-0.6,0.05,0.0,3.7,Winter,No Holiday,Yes,391
2025,23/02/2018,9,0.5,94,0.6,199,-0.3,0.37,0.0,3.7,Winter,No Holiday,Yes,214
2026,23/02/2018,10,2.2,83,0.8,221,-0.3,0.92,0.0,3.7,Winter,No Holiday,Yes,184
2027,23/02/2018,11,3.8,72,0.9,236,-0.7,1.1,0.0,3.4,Winter,No Holiday,Yes,230
2028,23/02/2018,12,5.3,70,0.9,226,0.2,1.73,0.0,1.7,Winter,No Holiday,Yes,283
2029,23/02/2018,13,6.7,64,2.0,241,0.3,1.94,0.0,0.6,Winter,No Holiday,Yes,304
2030,23/02/2018,14,7.8,57,2.1,277,-0.2,1.39,0.0,0.0,Winter,No Holiday,Yes,312
2031,23/02/2018,15,8.2,62,0.6,291,1.3,1.22,0.0,0.0,Winter,No Holiday,Yes,312
2032,23/02/2018,16,8.3,60,2.7,354,0.9,0.36,0.0,0.0,Winter,No Holiday,Yes,354
2033,23/02/2018,17,7.9,68,4.2,352,2.3,0.27,0.0,0.0,Winter,No Holiday,Yes,470
2034,23/02/2018,18,7.5,70,5.0,374,2.3,0.08,0.0,0.0,Winter,No Holiday,Yes,669
2035,23/02/2018,19,6.9,73,3.7,369,2.3,0.0,0.0,0.0,Winter,No Holiday,Yes,421
2036,23/02/2018,20,6.4,77,2.8,316,2.6,0.0,0.0,0.0,Winter,No Holiday,Yes,295
2037,23/02/2018,21,6.0,79,2.7,306,2.6,0.0,0.0,0.0,Winter,No Holiday,Yes,321
2038,23/02/2018,22,5.7,81,2.5,292,2.6,0.0,0.0,0.0,Winter,No Holiday,Yes,291
2039,23/02/2018,23,5.5,80,2.7,258,2.3,0.0,0.0,0.0,Winter,No Holiday,Yes,243
2040,24/02/2018,0,4.6,82,3.0,240,1.7,0.0,0.0,0.0,Winter,No Holiday,Yes,226
2041,24/02/2018,1,4.0,83,1.7,235,1.3,0.0,0.0,0.0,Winter,No Holiday,Yes,263
2042,24/02/2018,2,3.7,82,1.6,229,0.9,0.0,0.0,0.0,Winter,No Holiday,Yes,197
2043,24/02/2018,3,3.5,82,2.9,217,0.7,0.0,0.0,0.0,Winter,No Holiday,Yes,133
2044,24/02/2018,4,2.7,82,2.8,222,0.0,0.0,0.0,0.0,Winter,No Holiday,Yes,63
2045,24/02/2018,5,1.8,84,2.7,214,-0.6,0.0,0.0,0.0,Winter,No Holiday,Yes,58
2046,24/02/2018,6,1.2,83,2.5,245,-1.3,0.0,0.0,0.0,Winter,No Holiday,Yes,72
2047,24/02/2018,7,0.6,86,1.6,211,-1.4,0.0,0.0,0.0,Winter,No Holiday,Yes,108
2048,24/02/2018,8,0.0,77,2.8,289,-3.5,0.06,0.0,0.0,Winter,No Holiday,Yes,203
2049,24/02/2018,9,0.6,64,3.8,430,-5.4,0.65,0.0,0.0,Winter,No Holiday,Yes,253
2050,24/02/2018,10,0.8,60,2.9,497,-6.0,0.71,0.0,0.0,Winter,No Holiday,Yes,259
2051,24/02/2018,11,2.2,50,2.4,608,-7.1,1.1,0.0,0.0,Winter,No Holiday,Yes,298
2052,24/02/2018,12,4.0,37,1.4,763,-9.4,1.75,0.0,0.0,Winter,No Holiday,Yes,363
2053,24/02/2018,13,5.3,29,2.1,1007,-11.3,2.08,0.0,0.0,Winter,No Holiday,Yes,412
2054,24/02/2018,14,6.9,19,1.9,1843,-15.1,2.36,0.0,0.0,Winter,No Holiday,Yes,454
2055,24/02/2018,15,6.7,24,2.7,1536,-12.4,1.95,0.0,0.0,Winter,No Holiday,Yes,467
2056,24/02/2018,16,5.9,21,3.0,1864,-14.8,1.34,0.0,0.0,Winter,No Holiday,Yes,509
2057,24/02/2018,17,4.9,28,3.1,1477,-12.1,0.77,0.0,0.0,Winter,No Holiday,Yes,462
2058,24/02/2018,18,3.5,30,2.9,1726,-12.4,0.31,0.0,0.0,Winter,No Holiday,Yes,379
2059,24/02/2018,19,2.1,27,2.8,1883,-15.0,0.01,0.0,0.0,Winter,No Holiday,Yes,306
2060,24/02/2018,20,1.1,32,1.4,1785,-13.8,0.0,0.0,0.0,Winter,No Holiday,Yes,233
2061,24/02/2018,21,0.7,31,1.3,1923,-14.5,0.0,0.0,0.0,Winter,No Holiday,Yes,232
2062,24/02/2018,22,0.1,32,0.9,1937,-14.6,0.0,0.0,0.0,Winter,No Holiday,Yes,219
2063,24/02/2018,23,-0.6,39,1.3,1731,-12.8,0.0,0.0,0.0,Winter,No Holiday,Yes,187
2064,25/02/2018,0,-1.1,44,1.2,1741,-11.8,0.0,0.0,0.0,Winter,No Holiday,Yes,182
2065,25/02/2018,1,-1.4,43,0.6,1791,-12.3,0.0,0.0,0.0,Winter,No Holiday,Yes,189
2066,25/02/2018,2,-1.5,46,1.1,1744,-11.6,0.0,0.0,0.0,Winter,No Holiday,Yes,124
2067,25/02/2018,3,-1.3,42,0.8,1648,-12.5,0.0,0.0,0.0,Winter,No Holiday,Yes,103
2068,25/02/2018,4,-1.1,43,0.7,1558,-12.1,0.0,0.0,0.0,Winter,No Holiday,Yes,52
2069,25/02/2018,5,-0.7,41,0.9,1442,-12.3,0.0,0.0,0.0,Winter,No Holiday,Yes,37
2070,25/02/2018,6,-0.8,44,0.6,1541,-11.5,0.0,0.0,0.0,Winter,No Holiday,Yes,54
2071,25/02/2018,7,-1.0,47,0.9,1552,-10.9,0.0,0.0,0.0,Winter,No Holiday,Yes,77
2072,25/02/2018,8,-1.3,54,0.6,1597,-9.4,0.06,0.0,0.0,Winter,No Holiday,Yes,158
2073,25/02/2018,9,-0.3,48,1.1,1394,-10.0,0.43,0.0,0.0,Winter,No Holiday,Yes,173
2074,25/02/2018,10,2.1,42,1.1,1564,-9.5,1.12,0.0,0.0,Winter,No Holiday,Yes,195
2075,25/02/2018,11,4.3,29,2.6,1293,-12.2,1.87,0.0,0.0,Winter,No Holiday,Yes,244
2076,25/02/2018,12,5.5,25,3.1,1652,-13.0,2.28,0.0,0.0,Winter,No Holiday,Yes,396
2077,25/02/2018,13,6.1,22,2.4,1710,-14.0,2.5,0.0,0.0,Winter,No Holiday,Yes,482
2078,25/02/2018,14,7.0,23,2.4,1645,-12.7,2.52,0.0,0.0,Winter,No Holiday,Yes,572
2079,25/02/2018,15,7.5,21,2.7,1900,-13.4,2.22,0.0,0.0,Winter,No Holiday,Yes,612
2080,25/02/2018,16,7.6,18,3.2,1930,-15.2,1.73,0.0,0.0,Winter,No Holiday,Yes,688
2081,25/02/2018,17,6.9,25,2.9,1795,-11.8,1.07,0.0,0.0,Winter,No Holiday,Yes,589
2082,25/02/2018,18,5.2,30,2.8,1877,-11.0,0.36,0.0,0.0,Winter,No Holiday,Yes,402
2083,25/02/2018,19,3.1,40,2.6,1804,-9.2,0.01,0.0,0.0,Winter,No Holiday,Yes,297
2084,25/02/2018,20,1.3,49,2.8,1683,-8.2,0.0,0.0,0.0,Winter,No Holiday,Yes,232
2085,25/02/2018,21,0.2,55,2.5,1942,-7.7,0.0,0.0,0.0,Winter,No Holiday,Yes,239
2086,25/02/2018,22,0.0,54,2.5,1929,-8.2,0.0,0.0,0.0,Winter,No Holiday,Yes,230
2087,25/02/2018,23,-0.3,58,1.0,1945,-7.5,0.0,0.0,0.0,Winter,No Holiday,Yes,173
2088,26/02/2018,0,-0.9,60,0.7,1844,-7.7,0.0,0.0,0.0,Winter,No Holiday,Yes,135
2089,26/02/2018,1,-1.2,63,0.9,1846,-7.3,0.0,0.0,0.0,Winter,No Holiday,Yes,122
2090,26/02/2018,2,-1.7,66,0.8,1631,-7.2,0.0,0.0,0.0,Winter,No Holiday,Yes,80
2091,26/02/2018,3,-1.9,67,1.0,1575,-7.2,0.0,0.0,0.0,Winter,No Holiday,Yes,46
2092,26/02/2018,4,-2.3,69,1.1,1411,-7.2,0.0,0.0,0.0,Winter,No Holiday,Yes,46
2093,26/02/2018,5,-2.5,73,0.8,1134,-6.6,0.0,0.0,0.0,Winter,No Holiday,Yes,65
2094,26/02/2018,6,-2.7,72,0.5,1253,-7.0,0.0,0.0,0.0,Winter,No Holiday,Yes,161
2095,26/02/2018,7,-3.1,68,0.8,1417,-8.1,0.0,0.0,0.0,Winter,No Holiday,Yes,402
2096,26/02/2018,8,-2.9,63,0.7,1386,-8.9,0.11,0.0,0.0,Winter,No Holiday,Yes,786
2097,26/02/2018,9,-1.1,53,0.9,1308,-9.4,0.72,0.0,0.0,Winter,No Holiday,Yes,416
2098,26/02/2018,10,1.9,46,1.1,1233,-8.5,1.39,0.0,0.0,Winter,No Holiday,Yes,289
2099,26/02/2018,11,4.6,37,1.6,1309,-8.8,1.95,0.0,0.0,Winter,No Holiday,Yes,356
2100,26/02/2018,12,6.9,28,1.1,1301,-10.3,2.35,0.0,0.0,Winter,No Holiday,Yes,428
2101,26/02/2018,13,8.1,26,1.2,1422,-10.2,2.48,0.0,0.0,Winter,No Holiday,Yes,444
2102,26/02/2018,14,9.9,25,1.5,1401,-9.2,2.43,0.0,0.0,Winter,No Holiday,Yes,455
2103,26/02/2018,15,10.3,23,2.1,1317,-9.9,2.09,0.0,0.0,Winter,No Holiday,Yes,521
2104,26/02/2018,16,9.5,31,3.1,973,-6.8,1.54,0.0,0.0,Winter,No Holiday,Yes,555
2105,26/02/2018,17,8.7,30,3.1,1117,-7.9,0.96,0.0,0.0,Winter,No Holiday,Yes,646
2106,26/02/2018,18,7.2,26,2.3,1398,-11.0,0.33,0.0,0.0,Winter,No Holiday,Yes,929
2107,26/02/2018,19,5.5,30,2.7,1150,-10.7,0.01,0.0,0.0,Winter,No Holiday,Yes,619
2108,26/02/2018,20,4.3,32,1.7,1101,-10.9,0.0,0.0,0.0,Winter,No Holiday,Yes,483
2109,26/02/2018,21,3.3,36,1.4,1110,-10.3,0.0,0.0,0.0,Winter,No Holiday,Yes,512
2110,26/02/2018,22,2.7,40,1.0,1089,-9.5,0.0,0.0,0.0,Winter,No Holiday,Yes,443
2111,26/02/2018,23,2.8,39,0.7,1065,-9.8,0.0,0.0,0.0,Winter,No Holiday,Yes,308
2112,27/02/2018,0,2.6,40,1.8,1095,-9.6,0.0,0.0,0.0,Winter,No Holiday,Yes,236
2113,27/02/2018,1,2.1,44,0.9,1107,-8.9,0.0,0.0,0.0,Winter,No Holiday,Yes,213
2114,27/02/2018,2,1.5,44,1.2,1079,-9.4,0.0,0.0,0.0,Winter,No Holiday,Yes,145
2115,27/02/2018,3,1.1,44,1.0,1128,-9.8,0.0,0.0,0.0,Winter,No Holiday,Yes,102
2116,27/02/2018,4,0.9,46,0.8,1140,-9.4,0.0,0.0,0.0,Winter,No Holiday,Yes,62
2117,27/02/2018,5,0.6,50,0.1,1026,-8.6,0.0,0.0,0.0,Winter,No Holiday,Yes,72
2118,27/02/2018,6,0.6,50,0.4,985,-8.6,0.0,0.0,0.0,Winter,No Holiday,Yes,183
2119,27/02/2018,7,1.3,47,0.7,1084,-8.7,0.0,0.0,0.0,Winter,No Holiday,Yes,443
2120,27/02/2018,8,2.0,51,0.7,990,-7.0,0.0,0.0,0.0,Winter,No Holiday,Yes,767
2121,27/02/2018,9,2.5,51,1.0,866,-6.6,0.07,0.0,0.0,Winter,No Holiday,Yes,455
2122,27/02/2018,10,3.3,47,0.7,818,-6.9,0.22,0.0,0.0,Winter,No Holiday,Yes,261
2123,27/02/2018,11,4.8,41,0.8,792,-7.3,0.53,0.0,0.0,Winter,No Holiday,Yes,342
2124,27/02/2018,12,5.4,37,0.7,815,-8.1,0.43,0.0,0.0,Winter,No Holiday,Yes,353
2125,27/02/2018,13,5.8,39,0.6,931,-7.1,0.35,0.0,0.0,Winter,No Holiday,Yes,335
2126,27/02/2018,14,6.3,40,0.8,943,-6.3,0.34,0.0,0.0,Winter,No Holiday,Yes,357
2127,27/02/2018,15,6.7,48,0.8,817,-3.5,0.39,0.0,0.0,Winter,No Holiday,Yes,402
2128,27/02/2018,16,6.9,54,1.1,692,-1.7,0.32,0.0,0.0,Winter,No Holiday,Yes,411
2129,27/02/2018,17,6.8,57,1.0,623,-1.1,0.16,0.0,0.0,Winter,No Holiday,Yes,529
2130,27/02/2018,18,6.6,62,0.8,522,-0.1,0.05,0.0,0.0,Winter,No Holiday,Yes,897
2131,27/02/2018,19,6.1,44,1.0,750,-5.2,0.0,0.0,0.0,Winter,No Holiday,Yes,616
2132,27/02/2018,20,5.9,44,1.3,733,-5.4,0.0,0.0,0.0,Winter,No Holiday,Yes,461
2133,27/02/2018,21,5.7,46,0.8,727,-5.0,0.0,0.0,0.0,Winter,No Holiday,Yes,449
2134,27/02/2018,22,5.4,49,1.1,687,-4.4,0.0,0.0,0.0,Winter,No Holiday,Yes,461
2135,27/02/2018,23,5.3,53,1.5,582,-3.5,0.0,0.0,0.0,Winter,No Holiday,Yes,310
